# Logger type: CL2000
# HW rev: 8.1x
# FW rev: 5.85
# Logger ID: id0001
# Session No.: 27
# Split No.: 1
# Time: 20230627T030351
# Value separator: ";"
# Time format: 4
# Time separator: ""
# Time separator ms: ""
# Date separator: ""
# Time and date separator: ""
# Bit-rate: 500000
# Silent mode: true
# Cyclic mode: false
Timestamp;Type;ID;Length;Data
27050609065;0;110;8;06d804b001900190
27050611066;0;110;8;06d804b001900190
27050613066;0;110;8;06d804b001900190
27050615066;0;110;8;06d804b001900190
27050615315;0;190;8;0000001500000011
27050615815;0;210;8;00d200b400000000
27050616315;0;1d0;8;0605ff7600b40308
27050616815;0;150;8;12d427100104021c
27050616833;0;91;8;05fe008a01670100
27050616883;0;d1;8;01a9000000000200
27050616933;0;111;8;649aa70b00000000
27050617067;0;110;8;06d804b001900190
27050619067;0;110;8;06d804b001900190
27050621067;0;110;8;06d804b001900190
27050623067;0;110;8;06d804b001900190
27050625067;0;110;8;06d804b001900190
27050625816;0;210;8;00d200b400000000
27050626316;0;1d0;8;0605ff7800b40308
27050626816;0;150;8;12d427100104021c
27050626833;0;91;8;05fd008a01670100
27050626883;0;d1;8;01a8000000000200
27050626933;0;111;8;649aa71500000000
27050627068;0;110;8;06d804b001900190
27050629068;0;110;8;06d804b001900190
27050631068;0;110;8;06d804b001900190
27050633068;0;110;8;06d804b001900190
27050635068;0;110;8;06d804b001900190
27050635815;0;210;8;00d200b400000000
27050636315;0;1d0;8;0605ff7600b40308
27050636815;0;150;8;12ca27100103021c
27050636833;0;91;8;05fe008a01670100
27050636883;0;d1;8;01a7000000000200
27050636934;0;111;8;649aa71f00000000
27050637067;0;110;8;06d804b001900190
27050639067;0;110;8;06d804b001900190
27050641067;0;110;8;06d804b001900190
27050643067;0;110;8;06d804b001900190
27050645067;0;110;8;06d804b001900190
27050645816;0;210;8;00d200b400000000
27050646316;0;1d0;8;0605ff7300b40308
27050646816;0;150;8;12c027100103021c
27050646833;0;91;8;05fe008a01670100
27050646883;0;d1;8;01a7000000000200
27050646933;0;111;8;649aa72900000000
27050647068;0;110;8;06d804b001900190
27050649068;0;110;8;06d804b001900190
27050651068;0;110;8;06d804b001900190
27050653069;0;110;8;06d804b001900190
27050655065;0;110;8;06d804b001900190
27050655818;0;210;8;00d200b400000000
27050656318;0;1d0;8;0605ff7800b40308
27050656818;0;150;8;12b627100102021c
27050656833;0;91;8;05fe008a01670100
27050656883;0;d1;8;01a6000000000200
27050656933;0;111;8;649aa73300000000
27050657066;0;110;8;06d804b001900190
27050659066;0;110;8;06d804b001900190
27050701066;0;110;8;06d804b001900190
27050703066;0;110;8;06d804b001900190
27050705066;0;110;8;06d804b001900190
27050705818;0;210;8;00d200b400000000
27050706319;0;1d0;8;0605ff7800b40308
27050706819;0;150;8;12b627100102021c
27050706833;0;91;8;05fe008a01670100
27050706883;0;d1;8;01a5000000000200
27050706933;0;111;8;649aa73d00000000
27050707067;0;110;8;06d804b001900190
27050709067;0;110;8;06d804b001900190
27050711067;0;110;8;06d804b001900190
27050713067;0;110;8;06d804b001900190
27050715067;0;110;8;06d804b001900190
27050715319;0;190;8;0000001500000011
27050715819;0;210;8;00d200b400000000
27050716320;0;1d0;8;0604ff7600b40308
27050716820;0;150;8;12ac27100102021c
27050716833;0;91;8;05fe008a01670100
27050716884;0;d1;8;01a5000000000200
27050716933;0;111;8;649aa74700000000
27050717068;0;110;8;06d804b001900190
27050719068;0;110;8;06d804b001900190
27050721068;0;110;8;06d804b001900190
27050723068;0;110;8;06d804b001900190
27050725068;0;110;8;06d804b001900190
27050725820;0;210;8;00d200b400000000
27050726317;0;1d0;8;0605ff7500b40308
27050726817;0;150;8;12a227100101021c
27050726834;0;91;8;05fe008901670100
27050726884;0;d1;8;01a4000000000200
27050726934;0;111;8;649aa75100000000
27050727069;0;110;8;06d804b001900190
27050729069;0;110;8;06d804b001900190
27050731069;0;110;8;06d804b001900190
27050733070;0;110;8;06d804b001900190
27050735070;0;110;8;06d804b001900190
27050735818;0;210;8;00d200b400000000
27050736318;0;1d0;8;0604ff7900b40308
27050736819;0;150;8;12a227100101021c
27050736834;0;91;8;05fe008a01670100
27050736884;0;d1;8;01a2000000000200
27050736934;0;111;8;649aa75b00000000
27050737071;0;110;8;06d804b001900190
27050739071;0;110;8;06d804b001900190
27050741071;0;110;8;06d804b001900190
27050743071;0;110;8;06d804b001900190
27050745071;0;110;8;06d804b001900190
27050745819;0;210;8;00d200b400000000
27050746319;0;1d0;8;0604ff7500b40308
27050746820;0;150;8;129827100101021c
27050746834;0;91;8;05fd008a01670100
27050746884;0;d1;8;01a1000000000200
27050746934;0;111;8;649aa76500000000
27050747068;0;110;8;06d804b001900190
27050749068;0;110;8;06d804b001900190
27050751068;0;110;8;06d804b001900190
27050753068;0;110;8;06d804b001900190
27050755068;0;110;8;06d804b001900190
27050755820;0;210;8;00d200b400000000
27050756320;0;1d0;8;0604ff7600b40308
27050756821;0;150;8;128e27100100021c
27050756834;0;91;8;05fd008a01670100
27050756885;0;d1;8;01a1000000000200
27050756934;0;111;8;649aa76f00000000
27050757071;0;110;8;06d804b001900190
27050759071;0;110;8;06d804b001900190
27050801071;0;110;8;06d804b001900190
27050803071;0;110;8;06d804b001900190
27050805067;0;110;8;06d804b001900190
27050805819;0;210;8;00d200b400000000
27050806319;0;1d0;8;0604ff7700b40308
27050806819;0;150;8;1284271000ff021c
27050806834;0;91;8;05fd008a01670100
27050806884;0;d1;8;019f000000000200
27050806934;0;111;8;649aa77900000000
27050807068;0;110;8;06d804b001900190
27050809068;0;110;8;06d804b001900190
27050811068;0;110;8;06d804b001900190
27050813068;0;110;8;06d804b001900190
27050815069;0;110;8;06d804b001900190
27050815321;0;190;8;0000001500000011
27050815821;0;210;8;00d200b400000000
27050816321;0;1d0;8;0604ff7500b40308
27050816821;0;150;8;1284271000ff021c
27050816834;0;91;8;05fd008901670100
27050816884;0;d1;8;019f000000000200
27050816934;0;111;8;649aa78300000000
27050817069;0;110;8;06d804b001900190
27050819072;0;110;8;06d804b001900190
27050821072;0;110;8;06d804b001900190
27050823072;0;110;8;06d804b001900190
27050825072;0;110;8;06d804b001900190
27050825820;0;210;8;00d200b400000000
27050826320;0;1d0;8;0604ff7400b40308
27050826820;0;150;8;127a271000ff021c
27050826834;0;91;8;05fd008a01670100
27050826884;0;d1;8;019f000000000200
27050826934;0;111;8;649aa78d00000000
27050827072;0;110;8;06d804b001900190
27050829069;0;110;8;06d804b001900190
27050831069;0;110;8;06d804b001900190
27050833069;0;110;8;06d804b001900190
27050835069;0;110;8;06d804b001900190
27050835821;0;210;8;00d200b400000000
27050836321;0;1d0;8;0604ff7700b40308
27050836821;0;150;8;1270271000fe021c
27050836834;0;91;8;05fd008a01670100
27050836885;0;d1;8;019e000000000200
27050836934;0;111;8;649aa79700000000
27050837069;0;110;8;06d804b001900190
27050839070;0;110;8;06d804b001900190
27050841070;0;110;8;06d804b001900190
27050843070;0;110;8;06d804b001900190
27050845070;0;110;8;06d804b001900190
27050845822;0;210;8;00d200b400000000
27050846322;0;1d0;8;0604ff7500b40308
27050846822;0;150;8;1266271000fe021c
27050846835;0;91;8;05fd008a01670100
27050846885;0;d1;8;019d000000000200
27050846935;0;111;8;649aa7a100000000
27050847070;0;110;8;06d804b001900190
27050849071;0;110;8;06d804b001900190
27050851071;0;110;8;06d804b001900190
27050853071;0;110;8;06d804b001900190
27050855071;0;110;8;06d804b001900190
27050855824;0;210;8;00d200b400000000
27050856324;0;1d0;8;0604ff7700b40308
27050856824;0;150;8;1266271000fe021c
27050856835;0;91;8;05fd008a01670100
27050856885;0;d1;8;019c000000000200
27050856935;0;111;8;649aa7ab00000000
27050857072;0;110;8;06d804b001900190
27050859073;0;110;8;06d804b001900190
27050901073;0;110;8;06d804b001900190
27050903073;0;110;8;06d804b001900190
27050905073;0;110;8;06d804b001900190
27050905821;0;210;8;00d200b400000000
27050906321;0;1d0;8;0604ff7600b40308
27050906821;0;150;8;125c271000fd021c
27050906835;0;91;8;05fd008a01670100
27050906885;0;d1;8;019c000000000200
27050906935;0;111;8;649aa7b500000000
27050907073;0;110;8;06d804b001900190
27050909072;0;110;8;06d804b001900190
27050911072;0;110;8;06d804b001900190
27050913072;0;110;8;06d804b001900190
27050915072;0;110;8;06d804b001900190
27050915324;0;190;8;0000001500000011
27050915824;0;210;8;00d200b400000000
27050916324;0;1d0;8;0604ff7600b40308
27050916824;0;150;8;1252271000fd021c
27050916835;0;91;8;05fd008a01670100
27050916885;0;d1;8;019a000000000200
27050916936;0;111;8;649aa7bf00000000
27050917072;0;110;8;06d804b001900190
27050919073;0;110;8;06d804b001900190
27050921073;0;110;8;06d804b001900190
27050923073;0;110;8;06d804b001900190
27050925073;0;110;8;06d804b001900190
27050925821;0;210;8;00d200b400000000
27050926321;0;1d0;8;0604ff7800b40308
27050926821;0;150;8;1248271000fc021c
27050926836;0;91;8;05fd008a01670100
27050926886;0;d1;8;019a000000000200
27050926936;0;111;8;649aa7c900000000
27050927073;0;110;8;06d804b001900190
27050929074;0;110;8;06d804b001900190
27050931074;0;110;8;06d804b001900190
27050933074;0;110;8;06d804b001900190
27050935074;0;110;8;06d804b001900190
27050935822;0;210;8;00d200b400000000
27050936322;0;1d0;8;0604ff7700b40308
27050936822;0;150;8;1248271000fc021c
27050936835;0;91;8;05fd008a01670100
27050936885;0;d1;8;0198000000000200
27050936935;0;111;8;649aa7d300000000
27050937075;0;110;8;06d804b001900190
27050939072;0;110;8;06d804b001900190
27050941072;0;110;8;06d804b001900190
27050943072;0;110;8;06d804b001900190
27050945072;0;110;8;06d804b001900190
27050945824;0;210;8;00d200b400000000
27050946324;0;1d0;8;0604ff7800b40308
27050946824;0;150;8;123e271000fc021c
27050946836;0;91;8;05fd008a01670100
27050946886;0;d1;8;0198000000000200
27050946936;0;111;8;649aa7dd00000000
27050947072;0;110;8;06d804b001900190
27050949073;0;110;8;06d804b001900190
27050951073;0;110;8;06d804b001900190
27050953073;0;110;8;06d804b001900190
27050955073;0;110;8;06d804b001900190
27050955825;0;210;8;00d200b400000000
27050956325;0;1d0;8;0604ff7a00b40308
27050956825;0;150;8;1234271000fb021c
27050956835;0;91;8;05fd008a01670100
27050956886;0;d1;8;0197000000000200
27050956936;0;111;8;649aa7e700000000
27050957073;0;110;8;06d804b001900190
27050959072;0;110;8;06d804b001900190
27051001072;0;110;8;06d804b001900190
27051003072;0;110;8;06d804b001900190
27051005072;0;110;8;06d804b001900190
27051005824;0;210;8;00d200b400000000
27051006324;0;1d0;8;0604ff7600b40308
27051006824;0;150;8;122a271000fb021c
27051006836;0;91;8;05fd008901670100
27051006886;0;d1;8;0196000000000200
27051006936;0;111;8;649aa7f100000000
27051007072;0;110;8;06d804b001900190
27051009073;0;110;8;06d804b001900190
27051011073;0;110;8;06d804b001900190
27051013073;0;110;8;06d804b001900190
27051015073;0;110;8;06d804b001900190
27051015325;0;190;8;0000001500000011
27051015825;0;210;8;00d200b400000000
27051016325;0;1d0;8;0604ff7a00b40308
27051016821;0;150;8;122a271000fb021c
27051016836;0;91;8;05fd008901670100
27051016886;0;d1;8;0195000000000200
27051016936;0;111;8;649aa7fb00000000
27051017073;0;110;8;06d804b001900190
27051019074;0;110;8;06d804b001900190
27051021075;0;110;8;06d804b001900190
27051023075;0;110;8;06d804b001900190
27051025075;0;110;8;06d804b001900190
27051025823;0;210;8;00d200b400000000
27051026323;0;1d0;8;0604ff7800b40308
27051026823;0;150;8;1220271000fa021c
27051026836;0;91;8;05fd008901670100
27051026886;0;d1;8;0194000000000200
27051026936;0;111;8;649aa80500000000
27051027075;0;110;8;06d804b001900190
27051029075;0;110;8;06d804b001900190
27051031076;0;110;8;06d804b001900190
27051033076;0;110;8;06d804b001900190
27051035076;0;110;8;06d804b001900190
27051035824;0;210;8;00d200b400000000
27051036324;0;1d0;8;0604ff7700b40308
27051036824;0;150;8;1216271000fa021c
27051036836;0;91;8;05fd008a01670100
27051036886;0;d1;8;0194000000000200
27051036936;0;111;8;649aa80f00000000
27051037076;0;110;8;06d804b001900190
27051039076;0;110;8;06d804b001900190
27051041075;0;110;8;06d804b001900190
27051043075;0;110;8;06d804b001900190
27051045075;0;110;8;06d804b001900190
27051045823;0;210;8;00d200b400000000
27051046323;0;1d0;8;0604ff7700b40308
27051046823;0;150;8;1216271000fa021c
27051046836;0;91;8;05fd008a01670100
27051046886;0;d1;8;0193000000000200
27051046936;0;111;8;649aa81900000000
27051047075;0;110;8;06d804b001900190
27051049075;0;110;8;06d804b001900190
27051051076;0;110;8;06d804b001900190
27051053076;0;110;8;06d804b001900190
27051055076;0;110;8;06d804b001900190
27051055824;0;210;8;00d200b400000000
27051056324;0;1d0;8;0604ff7500b40308
27051056824;0;150;8;120c271000f9021c
27051056836;0;91;8;05fd008a01670100
27051056886;0;d1;8;0193000000000200
27051056936;0;111;8;649aa82300000000
27051057076;0;110;8;06d804b001900190
27051059076;0;110;8;06d804b001900190
27051101074;0;110;8;06d804b001900190
27051103074;0;110;8;06d804b001900190
27051105074;0;110;8;06d804b001900190
27051105826;0;210;8;00d200b400000000
27051106326;0;1d0;8;0604ff7600b40308
27051106826;0;150;8;1202271000f8021c
27051106836;0;91;8;05fd008a01670100
27051106886;0;d1;8;0192000000000200
27051106936;0;111;8;649aa82d00000000
27051107074;0;110;8;06d804b001900190
27051109074;0;110;8;06d804b001900190
27051111075;0;110;8;06d804b001900190
27051113075;0;110;8;06d804b001900190
27051115075;0;110;8;06d804b001900190
27051115327;0;190;8;0000001500000011
27051115827;0;210;8;00d200b400000000
27051116327;0;1d0;8;0604ff7700b40308
27051116827;0;150;8;11f8271000f8021c
27051116837;0;91;8;05fc008a01670100
27051116887;0;d1;8;0191000000000200
27051116937;0;111;8;649aa83700000000
27051117075;0;110;8;06d804b001900190
27051119075;0;110;8;06d804b001900190
27051121076;0;110;8;06d804b001900190
27051123076;0;110;8;06d804b001900190
27051125076;0;110;8;06d804b001900190
27051125824;0;210;8;00d200b400000000
27051126324;0;1d0;8;0604ff7600b40308
27051126824;0;150;8;11f8271000f8021c
27051126837;0;91;8;05fd008a01670100
27051126887;0;d1;8;0190000000000200
27051126937;0;111;8;649aa84100000000
27051127076;0;110;8;06d804b001900190
27051129076;0;110;8;06d804b001900190
27051131077;0;110;8;06d804b001900190
27051133077;0;110;8;06d804b001900190
27051135077;0;110;8;06d804b001900190
27051135825;0;210;8;00d200b400000000
27051136325;0;1d0;8;0604ff7700b40308
27051136825;0;150;8;11ee271000f7021c
27051136837;0;91;8;05fd008a01670100
27051136887;0;d1;8;018e000000000200
27051136937;0;111;8;649aa84b00000000
27051137077;0;110;8;06d804b001900190
27051139077;0;110;8;06d804b001900190
27051141079;0;110;8;06d804b001900190
27051143079;0;110;8;06d804b001900190
27051145079;0;110;8;06d804b001900190
27051145831;0;210;8;00d200b400000000
27051146331;0;1d0;8;0603ff7700b40308
27051146831;0;150;8;11e4271000f7021c
27051146837;0;91;8;05fc008a01670100
27051146887;0;d1;8;018e000000000200
27051146937;0;111;8;649aa85500000000
27051147079;0;110;8;06d804b001900190
27051149079;0;110;8;06d804b001900190
27051151080;0;110;8;06d804b001900190
27051153080;0;110;8;06d804b001900190
27051155080;0;110;8;06d804b001900190
27051155828;0;210;8;00d200b400000000
27051156328;0;1d0;8;0603ff7400b40308
27051156828;0;150;8;11da271000f6021c
27051156837;0;91;8;05fc008a01670100
27051156887;0;d1;8;018d000000000200
27051156937;0;111;8;649aa85f00000000
27051157080;0;110;8;06d804b001900190
27051159080;0;110;8;06d804b001900190
27051201081;0;110;8;06d804b001900190
27051203081;0;110;8;06d804b001900190
27051205081;0;110;8;06d804b001900190
27051205829;0;210;8;00d200b400000000
27051206329;0;1d0;8;0603ff7900b40308
27051206829;0;150;8;11da271000f6021c
27051206837;0;91;8;05fc008a01670100
27051206887;0;d1;8;018c000000000200
27051206937;0;111;8;649aa86900000000
27051207081;0;110;8;06d804b001900190
27051209081;0;110;8;06d804b001900190
27051211078;0;110;8;06d804b001900190
27051213078;0;110;8;06d804b001900190
27051215078;0;110;8;06d804b001900190
27051215330;0;190;8;0000001500000011
27051215830;0;210;8;00d200b400000000
27051216330;0;1d0;8;0603ff7700b40308
27051216830;0;150;8;11d0271000f6021c
27051216837;0;91;8;05fc008a01670100
27051216887;0;d1;8;018c000000000200
27051216937;0;111;8;649aa87300000000
27051217078;0;110;8;06d804b001900190
27051219078;0;110;8;06d804b001900190
27051221078;0;110;8;06d804b001900190
27051223080;0;110;8;06d804b001900190
27051225080;0;110;8;06d804b001900190
27051225832;0;210;8;00d200b400000000
27051226332;0;1d0;8;0603ff7700b40308
27051226832;0;150;8;11c6271000f5021c
27051226837;0;91;8;05fc008a01670100
27051226887;0;d1;8;018b000000000200
27051226937;0;111;8;649aa87d00000000
27051227080;0;110;8;06d804b001900190
27051229080;0;110;8;06d804b001900190
27051231080;0;110;8;06d804b001900190
27051233081;0;110;8;06d804b001900190
27051235081;0;110;8;06d804b001900190
27051235829;0;210;8;00d200b400000000
27051236329;0;1d0;8;0603ff7600b40308
27051236829;0;150;8;11bc271000f5021c
27051236838;0;91;8;05fc008a01670100
27051236888;0;d1;8;018a000000000200
27051236938;0;111;8;649aa88700000000
27051237081;0;110;8;06d804b001900190
27051239081;0;110;8;06d804b001900190
27051241081;0;110;8;06d804b001900190
27051243082;0;110;8;06d804b001900190
27051245082;0;110;8;06d804b001900190
27051245830;0;210;8;00d200b400000000
27051246330;0;1d0;8;0603ff7600b40308
27051246830;0;150;8;11bc271000f5021c
27051246838;0;91;8;05fc008a01670100
27051246888;0;d1;8;0189000000000200
27051246938;0;111;8;649aa89100000000
27051247082;0;110;8;06d804b001900190
27051249082;0;110;8;06d804b001900190
27051251082;0;110;8;06d804b001900190
27051253079;0;110;8;06d804b001900190
27051255079;0;110;8;06d804b001900190
27051255831;0;210;8;00d200b400000000
27051256331;0;1d0;8;0603ff7600b40308
27051256831;0;150;8;11b2271000f4021c
27051256838;0;91;8;05fc008a01670100
27051256888;0;d1;8;0188000000000200
27051256938;0;111;8;649aa89b00000000
27051257079;0;110;8;06d804b001900190
27051259079;0;110;8;06d804b001900190
27051301079;0;110;8;06d804b001900190
27051303080;0;110;8;06d804b001900190
27051305081;0;110;8;06d804b001900190
27051305833;0;210;8;00d200b400000000
27051306333;0;1d0;8;0603ff7600b40308
27051306833;0;150;8;11a8271000f4021c
27051306838;0;91;8;05fc008a01670100
27051306888;0;d1;8;0188000000000200
27051306938;0;111;8;649aa8a500000000
27051307081;0;110;8;06d804b001900190
27051309081;0;110;8;06d804b001900190
27051311081;0;110;8;06d804b001900190
27051313080;0;110;8;06d804b001900190
27051315080;0;110;8;06d804b001900190
27051315332;0;190;8;0000001500000011
27051315832;0;210;8;00d200b400000000
27051316332;0;1d0;8;0603ff7700b40308
27051316832;0;150;8;119e271000f3021c
27051316838;0;91;8;05fc008a01670100
27051316888;0;d1;8;0187000000000200
27051316938;0;111;8;649aa8af00000000
27051317080;0;110;8;06d804b001900190
27051319080;0;110;8;06d804b001900190
27051321080;0;110;8;06d804b001900190
27051323081;0;110;8;06d804b001900190
27051325081;0;110;8;06d804b001900190
27051325833;0;210;8;00d200b400000000
27051326333;0;1d0;8;0603ff7800b40308
27051326829;0;150;8;119e271000f3021c
27051326838;0;91;8;05fc008a01670100
27051326888;0;d1;8;0186000000000200
27051326938;0;111;8;649aa8b900000000
27051327081;0;110;8;06d804b001900190
27051329081;0;110;8;06d804b001900190
27051331081;0;110;8;06d804b001900190
27051333082;0;110;8;06d804b001900190
27051335082;0;110;8;06d804b001900190
27051335830;0;210;8;00d200b400000000
27051336330;0;1d0;8;0603ff7700b40308
27051336830;0;150;8;1194271000f3021c
27051336838;0;91;8;05fc008a01670100
27051336888;0;d1;8;0186000000000200
27051336938;0;111;8;649aa8c300000000
27051337082;0;110;8;06d804b001900190
27051339082;0;110;8;06d804b001900190
27051341082;0;110;8;06d804b001900190
27051343083;0;110;8;06d804b001900190
27051345083;0;110;8;06d804b001900190
27051345832;0;210;8;00d200b400000000
27051346332;0;1d0;8;0603ff7900b40308
27051346832;0;150;8;118a271000f2021c
27051346838;0;91;8;05fc008a01670100
27051346888;0;d1;8;0184000000000200
27051346938;0;111;8;649aa8cd00000000
27051347084;0;110;8;06d804b001900190
27051349084;0;110;8;06d804b001900190
27051351084;0;110;8;06d804b001900190
27051353081;0;110;8;06d804b001900190
27051355081;0;110;8;06d804b001900190
27051355833;0;210;8;00d200b400000000
27051356333;0;1d0;8;0603ff7700b40308
27051356833;0;150;8;118a271000f2021c
27051356838;0;91;8;05fc008a01670100
27051356889;0;d1;8;0183000000000200
27051356938;0;111;8;649aa8d700000000
27051357081;0;110;8;06d804b001900190
27051359081;0;110;8;06d804b001900190
27051401081;0;110;8;06d804b001900190
27051403082;0;110;8;06d804b001900190
27051405082;0;110;8;06d804b001900190
27051405834;0;210;8;00d200b400000000
27051406334;0;1d0;8;0603ff7700b40308
27051406834;0;150;8;1180271000f1021c
27051406839;0;91;8;05fc008a01670100
27051406889;0;d1;8;0183000000000200
27051406939;0;111;8;649aa8e100000000
27051407082;0;110;8;06d804b001900190
27051409082;0;110;8;06d804b001900190
27051411082;0;110;8;06d804b001900190
27051413083;0;110;8;06d804b001900190
27051415083;0;110;8;06d804b001900190
27051415331;0;190;8;0000001500000011
27051415831;0;210;8;00d200b400000000
27051416331;0;1d0;8;0603ff7700b40308
27051416831;0;150;8;1176271000f1021c
27051416839;0;91;8;05fc008a01670100
27051416889;0;d1;8;0182000000000200
27051416939;0;111;8;649aa8eb00000000
27051417083;0;110;8;06d804b001900190
27051419083;0;110;8;06d804b001900190
27051421083;0;110;8;06d804b001900190
27051423082;0;110;8;06d804b001900190
27051425084;0;110;8;06d804b001900190
27051425832;0;210;8;00d200b400000000
27051426332;0;1d0;8;0603ff7600b40308
27051426832;0;150;8;116c271000f0021c
27051426839;0;91;8;05fc008a01670100
27051426889;0;d1;8;0181000000000200
27051426939;0;111;8;649aa8f500000000
27051427084;0;110;8;06d804b001900190
27051429085;0;110;8;06d804b001900190
27051431085;0;110;8;06d804b001900190
27051433085;0;110;8;06d804b001900190
27051435082;0;110;8;06d804b001900190
27051435834;0;210;8;00d200b400000000
27051436334;0;1d0;8;0603ff7600b40308
27051436834;0;150;8;116c271000f0021c
27051436839;0;91;8;05fc008a01670100
27051436889;0;d1;8;0180000000000200
27051436939;0;111;8;649aa8ff00000000
27051437082;0;110;8;06d804b001900190
27051439082;0;110;8;06d804b001900190
27051441082;0;110;8;06d804b001900190
27051443082;0;110;8;06d804b001900190
27051445083;0;110;8;06d804b001900190
27051445835;0;210;8;00d200b400000000
27051446335;0;1d0;8;0603ff7700b40308
27051446835;0;150;8;1162271000f0021c
27051446839;0;91;8;05fc008a01670100
27051446889;0;d1;8;0180000000000200
27051446939;0;111;8;649aa90900000000
27051447083;0;110;8;06d804b001900190
27051449083;0;110;8;06d804b001900190
27051451083;0;110;8;06d804b001900190
27051453083;0;110;8;06d804b001900190
27051455082;0;110;8;06d804b001900190
27051455834;0;210;8;00d200b400000000
27051456334;0;1d0;8;0603ff7900b40308
27051456834;0;150;8;1158271000ef021c
27051456840;0;91;8;05fc008a01670100
27051456890;0;d1;8;017f000000000200
27051456940;0;111;8;649aa91300000000
27051457082;0;110;8;06d804b001900190
27051459082;0;110;8;06d804b001900190
27051501082;0;110;8;06d804b001900190
27051503082;0;110;8;06d804b001900190
27051505083;0;110;8;06d804b001900190
27051505835;0;210;8;00d200b400000000
27051506335;0;1d0;8;0603ff7600b40308
27051506835;0;150;8;114e271000ef021c
27051506839;0;91;8;05fc008a01670100
27051506889;0;d1;8;017e000000000200
27051506939;0;111;8;649aa91d00000000
27051507083;0;110;8;06d804b001900190
27051509084;0;110;8;06d804b001900190
27051511084;0;110;8;06d804b001900190
27051513084;0;110;8;06d804b001900190
27051515085;0;110;8;06d804b001900190
27051515333;0;190;8;0000001500000011
27051515833;0;210;8;00d200b400000000
27051516333;0;1d0;8;0603ff7600b40308
27051516833;0;150;8;114e271000ef021c
27051516839;0;91;8;05fc008a01670100
27051516890;0;d1;8;017d000000000200
27051516940;0;111;8;649aa92700000000
27051517085;0;110;8;06d804b001900190
27051519085;0;110;8;06d804b001900190
27051521085;0;110;8;06d804b001900190
27051523085;0;110;8;06d804b001900190
27051525086;0;110;8;06d804b001900190
27051525834;0;210;8;00d200b400000000
27051526334;0;1d0;8;0603ff7400b40308
27051526834;0;150;8;1144271000ee021c
27051526840;0;91;8;05fb008a01670100
27051526890;0;d1;8;017d000000000200
27051526940;0;111;8;649aa93100000000
27051527086;0;110;8;06d804b001900190
27051529086;0;110;8;06d804b001900190
27051531086;0;110;8;06d804b001900190
27051533086;0;110;8;06d804b001900190
27051535083;0;110;8;06d804b001900190
27051535835;0;210;8;00d200b400000000
27051536335;0;1d0;8;0603ff7900b40308
27051536835;0;150;8;113a271000ee021c
27051536840;0;91;8;05fc008a01670100
27051536890;0;d1;8;017c000000000200
27051536940;0;111;8;649aa93b00000000
27051537083;0;110;8;06d804b001900190
27051539083;0;110;8;06d804b001900190
27051541083;0;110;8;06d804b001900190
27051543083;0;110;8;06d804b001900190
27051545086;0;110;8;06d804b001900190
27051545834;0;210;8;00d200b400000000
27051546334;0;1d0;8;0602ff7600b40308
27051546834;0;150;8;1130271000ed021c
27051546840;0;91;8;05fc008a01670100
27051546890;0;d1;8;0179000000000200
27051546940;0;111;8;649aa94500000000
27051547086;0;110;8;06d804b001900190
27051549086;0;110;8;06d804b001900190
27051551087;0;110;8;06d804b001900190
27051553087;0;110;8;06d804b001900190
27051555084;0;110;8;06d804b001900190
27051555836;0;210;8;00d200b400000000
27051556336;0;1d0;8;0602ff7900b40308
27051556836;0;150;8;1130271000ed021c
27051556840;0;91;8;05fb008a01670100
27051556890;0;d1;8;0179000000000200
27051556940;0;111;8;649aa94f00000000
27051557084;0;110;8;06d804b001900190
27051559084;0;110;8;06d804b001900190
27051601084;0;110;8;06d804b001900190
27051603084;0;110;8;06d804b001900190
27051605085;0;110;8;06d804b001900190
27051605837;0;210;8;00d200b400000000
27051606337;0;1d0;8;0602ff7300b40308
27051606837;0;150;8;1126271000ed021c
27051606841;0;91;8;05fb008a01670100
27051606891;0;d1;8;0179000000000200
27051606941;0;111;8;649aa95900000000
27051607085;0;110;8;06d804b001900190
27051609085;0;110;8;06d804b001900190
27051611085;0;110;8;06d804b001900190
27051613085;0;110;8;06d804b001900190
27051615086;0;110;8;06d804b001900190
27051615334;0;190;8;0000001500000011
27051615834;0;210;8;00d200b400000000
27051616334;0;1d0;8;0602ff7700b40308
27051616834;0;150;8;111c271000ec021c
27051616840;0;91;8;05fb008a01670100
27051616890;0;d1;8;0178000000000200
27051616940;0;111;8;649aa96300000000
27051617086;0;110;8;06d804b001900190
27051619086;0;110;8;06d804b001900190
27051621086;0;110;8;06d804b001900190
27051623086;0;110;8;06d804b001900190
27051625087;0;110;8;06d804b001900190
27051625835;0;210;8;00d200b400000000
27051626335;0;1d0;8;0602ff7600b40308
27051626835;0;150;8;1112271000eb021c
27051626841;0;91;8;05fb008a01670100
27051626891;0;d1;8;0177000000000200
27051626941;0;111;8;649aa96d00000000
27051627087;0;110;8;06d804b001900190
27051629087;0;110;8;06d804b001900190
27051631087;0;110;8;06d804b001900190
27051633088;0;110;8;06d804b001900190
27051635088;0;110;8;06d804b001900190
27051635835;0;210;8;00d200b400000000
27051636335;0;1d0;8;0602ff7800b40308
27051636835;0;150;8;1112271000eb021c
27051636841;0;91;8;05fb008901670100
27051636891;0;d1;8;0176000000000200
27051636941;0;111;8;649aa97700000000
27051637087;0;110;8;06d804b001900190
27051639087;0;110;8;06d804b001900190
